Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Y
-0.381658787,0.551656659,1.6943769477,0.3113668827,-0.2032784637,-0.6651431581,0.2439983304,-0.2986714616,0.8575698516,-0.8779084092,-1.1029368492,0.5242584758,0.1757296452,-0.5722512628,-0.3311040528,0.5567410732,-0.6440479516,1.4478887003,-1.6646377691,-0.8904262597,-0.4048114233,-0.0908672019,1.3668164562,0.0581874275,-2.6907318427,-0.3501997595,-1.3891214732,-1.1545425443,0.2463918899,1.1769305417,-0.7709653795,-0.6005841957,0.5542564533,0.7935203329,-1.4347527432,-0.5332012687,-0.6133943918,-0.280852505,-0.4354445556,-0.1894568228,0.887276893
0.9500047073,-0.4109120662,2.1190000333,1.2894266464,0.300411036,-1.8074177316,1.1569196385,0.5353901118,0.6359215001,0.5728771625,1.0984512278,-0.7810368921,-0.0206321082,0.3000489119,-1.0781543447,1.7232451129,0.2490397884,0.1058555158,1.3930789434,2.1144228983,1.0983277692,-2.197825389,0.7864448656,-0.4891383609,-0.3355091885,-0.8577447929,1.5582944498,1.5790046025,-0.3646788644,-0.350120933,1.8662357414,0.6624314563,0.5227375792,0.8321771064,1.1372120388,0.1706356817,1.2537233265,-0.4837271227,-0.2875865645,-0.363312104,1.844252191
-0.6708296254,0.8803142297,1.5013114055,0.4628106969,0.3118778297,0.5352439644,-0.8431181504,1.6429246102,-0.4237408456,1.4471548884,1.2276639189,-0.8813930527,1.1927504484,0.2544875126,-1.849649951,0.9131649439,0.6001850758,-0.3976578324,-1.9541118997,-0.5504975989,0.8129637212,0.5926352853,-0.1122205689,-0.1589095752,-1.3200208593,0.2284553219,-0.3920744876,3.00383320703053E-05,0.8195868987,0.4374136954,0.4702266561,-0.4200953432,1.987075859,1.1177058038,0.7365726747,1.1793727619,-0.0574860603,0.1806526752,-0.2567337453,-0.4790814578,1.839990023
0.886052023,0.6968029607,-0.2219332429,-0.7359958233,-1.2908328692,0.8197437852,-0.1407527085,-0.5132980628,0.8536783858,-1.1563744487,1.0354251118,2.447896373,-0.7505142652,0.5011142888,1.7842718463,-1.6176392912,-0.0225305399,1.0945453168,0.3604421803,-0.251508166,0.0992521976,-1.3980386127,1.1085594642,0.6085117009,-1.5134780048,0.9554587676,0.1547553946,1.4356262881,0.128331013,0.0995758592,-0.5714141062,1.4208304252,-0.7042762162,-0.1979393289,1.7535198853,-0.7638602182,-1.0555519322,0.5350010901,-0.3358719058,-0.8644257399,1.8287791383
0.1293693618,1.9803460874,0.0847570399,0.9809012789,-0.9964271371,-2.2190781814,0.4461929023,0.8731716371,0.339361586,1.1504072788,0.4242050255,-1.5244825054,1.2149590316,0.1193341911,-1.6932435807,-0.2606628471,-1.2819033755,2.7045378897,-1.6876816971,1.7457735803,-0.308300201,0.4636736915,0.5225445982,-0.2916936295,0.4816486575,-0.6945017855,0.1143081693,-0.4766545634,-0.6874732361,0.1470174639,1.0031702676,-1.1889344115,0.9757500504,-1.3149296239,-0.7252358229,0.5103946794,-1.2544391976,2.5339538852,0.0431123066,-0.2441434655,1.8166388464
0.0187184311,-0.3997111114,0.9043696332,0.259183909,-0.1697106344,0.0195583612,1.8775686553,0.1522311168,0.0749301241,0.8679355242,-0.0499280045,-1.9024295404,-0.1632739959,1.0286198644,0.1936364848,-0.9126792606,0.6324044003,1.6852186792,-0.965140635,-1.5677507168,-0.2596145686,-0.3082872614,0.4650092195,-0.407545178,-1.2958202146,-0.0395784582,-0.9933512338,0.2953411296,-1.6518558314,0.2918803125,0.9235610978,0.8968327073,1.0889246449,0.033611412,-0.7553438504,-0.3767948396,-1.4255672062,0.6707849973,-0.3761761537,0.5233949707,1.3759842002
0.0325811155,-0.7073778023,-0.1535058063,0.0221720954,0.523026114,-0.2991094662,-1.0426020201,1.1313745144,0.8602274966,-0.5801633989,0.7772879637,-0.0832220668,0.6971397522,-0.8834995463,1.9525369852,-0.6771600337,-0.3710140416,-0.5717226248,2.9867207517,-1.1381924227,-1.0406979088,-0.2212028722,-0.2180840422,1.0172642608,-0.1039457731,2.4714816498,0.1354316142,0.4600420425,1.37334417,0.3350388742,-0.1663279663,-0.9662993314,-0.7992678038,1.1693213232,-1.4098618838,0.3646076613,-0.2038502869,-0.7398915768,-0.288232039,-1.5945197214,1.7076121539
1.0894308327,-1.0928787644,-1.3117021125,0.7922731077,-1.2881766958,-0.4163954049,-0.5409436488,-0.6439043713,0.1507257862,1.3388358698,-0.6282999562,0.3279507461,0.0653660599,0.1867092716,-1.0919082678,-0.916743779,0.5891202135,0.7067120652,-1.489317744,-1.0795412885,0.2469153155,-1.3573024031,-0.1586534691,0.3023492784,-0.6022597741,0.9519034137,0.5565203338,-2.4252473449,1.5557677773,-0.5664887154,1.2310141538,-0.1064349001,-0.0180119498,-0.5805799166,0.4437493378,-0.396757679,-0.8935503925,-1.8655454864,0.530009959,1.4431201559,0.8481023008
-1.1653692545,0.4723672161,-0.9492775099,-1.1891020479,1.4022554219,0.3096303152,-0.8656543567,-1.0030850368,-0.5696853567,0.0797620999,-0.6026897912,-0.9920475005,1.1259158532,1.4769418802,0.426356974,0.6165776554,0.9416598477,-1.2536174815,-0.4959206801,-0.3820598934,-1.7610140025,0.8828794283,0.7680144173,-1.701919131,-0.8689880307,0.0222287615,0.4469659789,-0.3369365299,1.9258381697,0.1095963692,-0.784234727,0.7621843427,0.5057310064,0.8649968843,0.3507742689,0.4913827463,0.9228930347,0.1689468874,-0.7631549765,-0.7114917688,0.8715681096
-0.6884318509,-0.1557013164,-0.2196606207,-1.8546594562,2.18513376,0.0140841279,-0.2425683186,1.3819930229,1.8390763141,-1.1019701102,-1.1199989473,-0.0572508741,-0.375127059,-1.7251901352,-1.0124120572,-0.0346650446,-1.873311636,0.1463215677,0.3287402021,1.5232109252,0.3502567646,0.2957097879,0.7886970192,0.8737663058,0.2343949264,1.0010093594,0.5509332206,-0.6900527792,-0.1469680471,0.476034426,2.2595636933,0.0624454862,-1.2130209279,-0.1272515245,-0.7138136802,-1.8428054571,0.218713557,0.3265897447,-1.0753799624,-0.4842189724,1.4291302578
0.1393764132,-0.5821554685,0.6812323715,-0.9992046981,0.4173486716,-0.2200423356,0.3766691481,0.1613515961,-0.3599232341,-1.4357693944,0.0944124665,-1.1209526043,-0.391933773,0.7271721145,-1.4701403337,1.7034187618,0.7723750846,-1.4810485718,-1.8671225198,1.8460621827,0.4569076214,-2.5173735769,1.1804405774,0.4571936402,0.1900725025,0.7290825907,0.1516947234,-0.8048852472,0.8934554297,-2.0015246752,-1.6960675986,-0.259114913,0.6592016474,-0.0404086379,0.3181128621,-0.8347120861,-0.0401035319,0.0718879988,-1.15259467,0.8865315447,0.8531131985
0.1323919731,-0.199149493,2.350865217,0.2106237396,0.5312327464,0.111791821,0.1232352281,-1.5559755585,-0.2912124043,1.0669344393,0.483911197,0.1416204467,0.4104577927,-0.4008451106,0.972198104,-0.41090357,0.2398694035,-1.1945683795,-0.017208914,1.4467193787,0.0980919406,0.0279714022,1.9919700387,1.2367838125,0.3654270405,-0.2586768733,0.322387491,0.2284310957,1.1066334806,-0.8603762449,1.3653383294,1.013343056,-0.5292788483,2.0687181764,-0.0222486962,-2.2405400003,-0.3933830428,-0.4815476579,0.6208063768,-0.787428554,1.821072075
-1.1455715172,0.7526709255,-1.2840072294,-1.8497472937,-1.100907328,0.1026915482,-0.4496986102,-1.5209756395,-1.2810670254,1.1739714898,-0.8521624651,-0.8843641264,-0.2341653519,0.9176177885,-1.5007110735,0.5226491522,1.5260881905,-1.3099167931,-0.0131044184,0.8136290448,-0.2787089619,-0.3903940508,1.1656870837,-0.8416431207,0.0089587779,0.3256816955,1.4508033886,1.3993907031,0.6846987179,-0.926636735,-0.8003122308,0.0205186401,0.7035372289,0.1994622306,-0.4848750627,1.3915994054,1.8263528598,1.0697535176,-0.7134269459,1.6511083637,1.0883621404
0.6858530345,-0.5328048677,-0.6882829585,-0.5579193407,-0.3353358125,-0.2848673523,1.2623597372,0.35738082,0.544114706,-0.8861547178,0.0913149123,1.5241693349,-0.2230081449,2.3806397221,2.9499223449,1.2738345333,0.2116532841,-1.0011952738,0.9971375247,0.223810894,1.718798862,0.2671975616,-1.2959085366,0.6493304989,1.5516243942,-1.4875595385,-1.3760747535,-0.6772732949,1.1844414782,-0.6921201657,0.41227554,0.1540478484,0.9504986367,1.4395875145,2.1392193194,0.8990015505,0.3711738437,-0.5811614889,-1.2392642025,0.4022007363,1.8377434536
0.1544636196,0.5040440311,-0.4962672607,0.6600151618,1.0011201233,-1.8002843459,-0.862466253,0.4769967523,-0.0545162136,0.288597741,-1.4772835262,0.4031734321,0.932036495,1.0875918486,-0.1554150895,0.2440708248,0.4855334545,-1.490378643,1.7771785693,-0.4574501234,-1.1003689534,-0.7761817377,0.1428827044,1.0339735076,-0.1969788688,-1.1578219603,0.248453016,-0.5693576544,-0.0362875598,1.5723489763,-1.7035645135,1.2725322273,1.1398005429,0.086537985,-0.5051576512,0.5190422634,0.3054319237,0.3500786235,-1.7975310324,0.8258857915,1.2088525317
-0.4200244051,-0.520771723,0.6448686146,-0.9803529318,-1.3232652416,-0.6329124475,-0.8128120577,-0.9706538089,-0.5433307404,0.4925010593,-0.5559891027,-0.8376126656,0.1552308452,1.2274218578,-0.587271438,-0.1015385135,-0.2897256064,0.4812774784,-1.5382139112,-1.5033577426,0.5979491898,0.8879852784,-0.1071744273,-0.7445056039,0.4106969934,0.0480903353,-1.2352218056,1.7964407419,0.269578967,0.4922370057,-1.3043810613,1.9640255591,-0.1570724859,-0.1139901832,0.1131013331,0.6447749155,1.0959967433,0.5674967185,0.2164634131,0.0047902377,1.3900230649
-0.0541485403,-1.5214359646,-1.6250959889,1.7223450423,0.2801973195,0.141340734,0.1085026351,1.5804457676,-0.3856732104,2.1959237323,1.0823085261,-1.6277788076,-1.3024567747,-0.3208682276,-0.9748807163,-1.5370233032,-1.4435742902,-1.302474899,-0.4509577166,-0.9420968396,0.9208686997,-0.6269423989,0.1951624076,-0.6078076196,0.2126897186,0.3045112925,0.1049373967,-0.4650462605,-0.1262465713,-0.1358938795,-1.299296276,0.2928763528,0.3931857669,0.7436839968,-1.6758796618,-0.9792094927,-0.4158713643,-0.162423327,-0.7515814279,-1.0649741558,0.8525684437
-1.3151388228,-0.3382822691,-0.1529312412,-1.7460959994,1.1800287809,0.2941893152,1.0389177455,-0.9768793654,-0.1067386788,0.7699118958,-1.2985843405,-0.1857118977,1.6963558301,-0.4506047131,2.4067722643,0.9185275237,-1.1314206574,-1.9088949705,0.8195974731,-0.5671468885,-1.9967967566,-0.301417783,-1.1213144832,-0.1237713491,-0.1358175521,-0.7018197254,-0.5454472098,0.096890461,-1.5170566924,0.7647016024,0.6754581854,0.560768377,0.2350370666,0.6782256243,1.8957121881,0.3186828107,-0.6319209732,2.1179623888,0.7499966413,-1.769114906,0.8493187125
1.0532581101,0.1736677871,-0.1267878384,1.0738556596,0.8405733463,-0.1528390511,-0.2452879663,0.7007516705,0.33262175,-0.6382554521,1.8207235708,1.1653418326,-0.5594020745,-0.5373300751,0.0186363285,0.5026173481,-1.115070489,-0.1480624354,-1.027199641,0.5564054514,0.0719948675,-0.8968219256,0.620965209,0.0487564828,-0.2015941351,0.3642222194,-0.9631886661,-0.8452240945,-0.4857111807,-0.8855614266,-0.6462050981,1.5221561171,-0.5644164872,-0.4613239402,0.3233646326,-0.2897536995,0.3239003017,-0.929341157,0.8528257052,1.4010502773,1.7931950621
-0.949981654,0.2782176333,-1.1158726756,0.0617362867,0.5831282423,0.0931746346,0.1397699088,0.1754628599,-1.2645557981,1.4748776851,-0.0713238098,-1.1431465232,-0.8276949748,0.0835862954,1.2938462219,-0.0654522195,1.2660382931,0.3549826226,1.3386016292,0.842641322,0.783064281,0.3284786656,-2.0465443315,0.7090437614,0.4841535165,2.710370123,1.9154441585,1.0097296991,0.4033309914,-1.0785335127,-1.0962930256,1.4706893624,0.0779400767,-0.1387338482,-0.7012653468,2.4538184223,0.1687424579,0.8391731261,-1.5253519963,-0.0833701368,1.8369728295
-0.9876020449,-0.1253868372,0.5192456373,1.2507728506,-0.7258900862,-1.317090642,-0.1200193257,-0.2656448401,0.4562049935,-1.3573085318,-0.1516886697,-0.4005522244,1.3417459815,-1.7313220267,-0.8185514641,-0.8349851753,-0.9870104788,-0.7487642557,0.4887969771,-0.045954024,1.9021173436,1.4694359114,2.2384077369,0.1967644977,0.8533434676,-0.6831140599,-0.4911630626,-1.2030988002,-0.6934115824,0.3715821562,-0.9377105277,-0.3629848004,-3.0135349649,-0.0051321149,-0.6518461775,0.5873768334,-1.1731841599,0.4929321061,0.2376687366,-0.0242663303,0.9571878833
0.1771331391,0.6113427521,0.202671,-0.2762652201,1.0613775046,0.653978648,0.4646509638,0.9690528205,-1.7356336926,-0.9776613715,0.1933184977,-0.2823556284,0.1262444587,0.5391543373,-0.5553109578,-0.0260201603,-1.1892762107,1.378097168,-0.3261949765,-1.858859774,-0.2911581086,-0.277161055,0.2674197208,0.7489416886,0.1976038692,-0.5179394471,0.0518782238,-0.8033920679,0.0871101985,-1.423000728,-0.9421502838,0.8519440348,-0.828375183,1.2466653275,2.9561124739,0.5989926625,0.4261273171,-1.4403804185,2.2015967862,2.7868003918,1.8087593676
-1.433905195,-0.2351175196,-0.0947291214,-1.4331864457,-0.295048842,-0.53594,0.3266286344,-0.2872429582,-0.1589674606,0.8617888222,0.8636191726,-1.198000461,0.6386276391,0.2838832969,1.3937118777,1.9736946428,1.0144640587,1.8875952025,-0.6244739273,0.2044538967,-0.1755344351,-0.2049302874,1.0512780131,-0.1813768239,-0.7730948029,-3.5507417335,-0.1246771449,-0.0109441937,1.574318543,-0.2189448879,-1.027726657,-0.1513490364,1.0389725644,-0.3787118879,-1.2294674318,1.4568663388,-0.4013326152,-0.2884398747,0.6587054128,0.3263460381,1.2324237066
0.5771472063,-0.4127916421,0.546552627,-0.312440292,0.4978144104,-0.1298457957,0.1775861823,-0.1007361214,-0.7459620083,0.4586262946,-0.7688178074,0.5021236486,-1.0488381663,-1.6579749722,0.3384355871,-0.2233287604,-2.1250455089,-1.2446171958,2.5303376568,-0.8018192658,-1.982815224,1.5217589938,0.9855541736,0.9169837654,1.0642409018,1.6072213849,-1.1010776608,-1.0259861346,0.8374887331,0.6392525846,0.3193729685,0.1446685108,-0.7217090422,-1.2182099108,0.3412962166,-1.1821941848,0.7606096529,1.0628183552,-0.9672335877,-0.9567006791,0.878603503
-0.2389671784,-0.1168825244,0.2444365305,0.7516469264,0.9966763541,0.5912416713,0.1675063769,-0.2246510507,2.869456681,0.3032563856,-1.4003773626,1.7760952162,1.9793297782,0.5695680942,-0.1947044381,0.4337155844,-0.8230756254,-1.7777517031,0.1525089794,1.0341556273,-0.6937819391,2.2190727854,-0.2144481221,-0.0827365067,0.4222895032,0.5104389973,0.4666263294,-0.9911875279,1.2640609965,0.4911848245,0.0075491675,0.9995576662,-0.878642067,0.7065960054,0.8371676416,1.4199902437,-0.0431467524,0.3081307595,-1.3355387044,0.327859607,1.8435342725
0.1794644559,-1.2087968734,-0.0712555574,0.3034017209,1.534464507,-1.4139232427,-0.4371215075,-0.8873195147,1.4346435396,1.3921507983,0.1907625617,-0.3280543633,-0.8396240411,1.0226349426,0.0831829794,0.995114569,0.5390163485,2.0184193356,1.0772651579,0.8909787155,1.0244079984,2.244281931,0.1078936347,-1.592058335,-1.3235066355,-1.5992649751,-1.7965661532,0.2268205289,2.3577532329,1.1732152723,-1.8990861372,1.2765729518,1.1613084496,-0.1990173812,-0.7541423944,-1.0381516464,-1.8525521319,-1.3428367391,-0.9424986511,-0.2521667699,1.8049476291
-0.2584034896,-1.8615633964,0.1550225548,-1.8669913488,1.7208960368,-1.5890873489,-0.5495450311,-1.2446862675,1.3463500648,2.3632855148,1.2250662423,-1.1012064918,1.1122980245,0.2519457581,-0.5976349393,-2.572950501,-0.4387520172,-0.1046208915,-1.0206049243,-0.6165408417,1.5738165605,-0.6507820654,1.220591819,1.8260319224,0.5397679595,-0.440097789,0.6045964139,0.9556575347,1.6721638175,0.2905110953,-0.3420741525,-0.309819133,-0.0265333674,0.5860686141,0.4401442863,-0.198256712,0.4397704757,0.1840700944,2.1114285243,1.5388298238,1.8413810922
0.3210819811,-0.4249386811,0.5837542544,-0.1187426987,2.0126373458,0.1653531018,1.0330787174,1.2842880628,-0.5331903944,1.1441744481,-2.7813195212,1.1454323808,-0.0163328407,-0.0432741734,1.1645862845,1.8835958733,-0.6376647464,2.0820294203,-1.1849937021,0.5321828321,0.0810837244,1.8445582948,-0.5802989703,-0.5200322697,1.9908973479,-0.8855495553,-0.8420920143,0.9567096431,0.1428025724,-2.1257172861,-1.341431095,0.7752270168,-1.3305045291,-0.0926628862,-0.8448181108,-1.6647671618,0.3317747608,-0.4590224627,0.4266576839,0.8786876329,1.7680000633
-1.0515781839,-0.4193318923,0.1309718283,-1.0751977809,-0.6145430981,-1.6093542637,-0.7610339292,-1.1764301699,1.1807550991,-0.5032560727,1.2943222857,-1.4143019696,0.4279011755,-0.4306561925,1.7004153955,-0.746391187,0.3184335603,0.9926583617,0.1101028336,0.3983724095,-0.3865626383,-1.9948643984,0.5074517687,0.4843692704,0.4536966942,0.5092405582,0.1601114684,-0.7435011085,0.0759709985,0.3465772878,-2.0225000025,1.3088667887,-1.9224203239,-1.1510541794,-0.6909455653,-2.4162347785,1.7729450282,-1.2491965454,-0.7861892541,-0.2872235062,0.8461880817
0.0135074464,0.9283737079,0.7973689176,0.1921286771,0.4963721433,1.2137670695,-0.1698164959,0.6101684586,0.3103116887,0.3861577431,0.1767152378,-1.8596352208,0.7060828221,0.0473542089,1.5372177296,-0.4501886162,1.1626652778,2.3828915528,-0.1764428357,-0.0052613033,0.9523539378,-0.6307132158,-0.3720315918,0.141450327,-0.049159256,-0.2755631635,-0.8039861188,0.5449783048,1.1299571205,1.9157094152,-0.4738633448,0.3655224465,-1.1756444417,-1.6393945058,-1.0589858109,1.085201895,-0.5590202664,-0.7066783714,1.6193390562,1.00554598,1.8438398535
1.3717307217,1.792722525,-1.0688554768,0.7089664438,1.2482152107,-0.7924334108,-0.3458701813,-0.4003835871,0.2609795842,-0.9069825894,-0.399760784,-0.7385216917,-0.3719672013,-1.3017300815,-2.1989062147,1.484316031,-0.6822919115,0.3203881059,0.8107168764,-0.9779967731,1.4683527457,-0.3576179106,-0.5981553751,1.8846805472,0.1414848967,-1.702332599,0.6029390168,0.8646341295,1.087704355,0.1464716271,-2.4019652224,-0.815158995,0.5433347587,0.0869426101,-0.3208687623,-0.2563054133,-1.1561664154,-0.1483538548,0.2368629428,0.6329586545,1.4899633036
-0.6589099912,-1.4714564866,0.5751270555,1.3668122808,-0.993784581,1.0936238645,-1.3550168325,0.7944008555,-0.0311263316,-0.0197333903,1.8814846513,-0.7733046995,0.3337143726,0.958310503,-1.958634463,-1.1415604644,-1.3989182773,-0.0370778191,0.2708329379,0.2393143751,-0.4307716481,1.370971077,1.4868647177,-0.049597168,-1.5488340756,-0.7698324672,1.436126279,-0.8321316435,-1.0953859548,0.3087188946,0.1003232402,0.0611058178,0.9369026209,-2.2758157725,0.5650853027,-0.5921387475,0.6989086343,-1.5271996563,-0.5871421709,-2.5083261977,0.96517639
-0.701046269,-0.7846587973,-1.4137221251,1.4709977247,-0.7505834917,-0.6268672284,0.7379916179,0.4847532967,-0.3620532263,0.6719603839,-0.7589510118,0.9798425927,2.4023211251,1.3283428746,-0.3383499908,0.5573023927,-0.3135880271,-0.5634636842,-1.0003655419,-0.3556689931,0.4239001816,-1.5076308624,-0.0733045848,-0.3043932618,0.0375088045,0.1497637925,-0.6045225465,-1.1193348043,0.6412853497,-0.5070786414,-0.5127659611,-0.1085651849,0.305889606,2.0590554629,-1.3329853048,0.5438650012,0.529055844,0.8847768489,-1.4578872623,1.3469603747,1.2821722375
-0.2948196468,-0.6781460507,-1.8669507648,-1.095271022,1.4339609701,0.7114389165,1.4743977968,-2.7255962377,1.5107236934,0.0171222787,0.7477325881,-1.3439286756,-0.6218289515,-0.0822888912,-0.4153866585,1.3551000678,1.1271747259,1.5028651608,-0.7807662613,2.4391859895,-0.0938762181,-0.7960782576,0.3812331158,-0.1534080872,-0.9314265991,0.6136597505,-0.8265573189,0.0678070666,0.0110112029,1.2423206025,-1.0402003485,-0.3459125087,-1.0013010562,-0.7151516002,-0.9031761879,0.5978896124,-0.3671058696,-1.2577808152,0.7039653802,0.3962435451,1.2604989326
0.4608950268,0.2895125213,0.2204664799,1.1022335082,0.6417513516,1.7031752237,1.936907856,1.6244061924,0.5147965024,0.3081852562,-1.4081800795,0.4154849679,0.2279879821,-0.8794737861,-2.2433175845,-0.7854730486,-1.4023256942,-0.4558077185,0.4412890762,0.863499223,-0.9705243593,1.4135118053,1.1961515311,1.1967100742,1.6875778657,0.5012800807,0.089105525,-1.6718228606,1.0602651366,-1.6667713217,-1.3952645021,-1.451751155,-0.5411672211,0.2063615266,0.1505058149,-3.1075189716,0.1520618377,0.9534265946,-1.7126078834,-1.1545340254,1.2399180766
-1.9792717466,1.1564087238,-0.1388876819,0.0930497912,-0.4054631587,0.9747402397,0.285009122,-0.9509995653,0.5094718883,0.2527729322,0.8994443712,1.3672887399,-0.0312246633,-1.5839950616,-0.2066708647,-0.4047873046,-0.0668336693,-1.4637294012,-0.9766579478,-0.3085795042,1.0192878865,-1.0581984943,-1.7721819756,1.2486577482,0.7828311966,0.717430784,-0.7281326212,0.0615408844,-0.3414081078,0.9978490499,-0.2881538233,-1.4850154167,-0.7269271968,0.0056850353,1.653239161,0.3963261826,1.0056630476,-0.7333877466,0.3371452084,-0.7798520376,0.9138021586
1.4327044267,0.3488199604,1.4718607984,0.1805727096,-0.9054617131,-0.7956993026,0.9707406042,-0.5605952888,-1.0087555057,-1.4355689394,-0.0289912326,1.114837651,0.3557990634,0.2515212068,-0.1310951079,1.3470247403,-1.726255271,-0.1866677836,-2.372203016,0.5360439616,-1.0295905266,0.0335154496,-1.3375645139,0.7183982249,1.849011958,-2.9270630681,0.1529261951,-2.7279138013,-0.3913846113,0.1810841583,1.224279023,-0.1129871276,-1.5883918158,0.8518402715,-3.234596266,-0.6700410164,1.3077415849,0.0475439872,0.1474817171,0.3041690048,0.848061379
0.2616610707,1.6202610314,1.9664830334,-1.3668196209,-1.0236308221,-1.6721153424,0.7128770944,-0.0264724737,1.3005695564,-1.747129475,0.8192945077,-0.0932257657,-0.0332354167,0.0646533981,1.9354251636,-0.7417728343,1.9802155968,1.1927794269,-0.0222490616,0.5356746379,-0.6455385243,-0.9057164109,-0.3722279021,0.248969931,0.4687275548,-0.1028045211,-1.6910550803,-0.3049467444,-0.1290476436,-0.3798718799,-0.8159649749,-0.9206438129,-1.2101556675,0.5102032516,0.5763774441,0.9862594492,1.0432590426,1.1778135739,0.9373819444,-1.2313714044,1.7290485513
0.7653397252,2.1633829517,0.8501119823,-1.6654612764,-1.1670497998,-2.493254294,0.6210396707,-0.460524986,0.014499218,-0.2904733756,0.2241913244,0.0365766784,0.2342947468,0.8251796648,0.0379813524,0.8669484953,0.8716622337,-0.247789545,0.6411960509,-0.3613061285,-0.7142666479,-0.9164737013,0.7923853903,0.7260343596,1.0815042326,0.5428516988,-0.1625314281,-0.9378551821,1.5033248135,0.6880825513,2.3850766396,0.6345436334,2.1262892772,-0.3784221409,1.4386336828,0.1624292192,1.1241405152,-1.2403673362,0.3235646735,1.7945508286,1.8262929585
2.1125662427,0.3608510467,1.4857477357,0.2898822597,0.1503101054,-1.096449971,-0.985711692,0.8774815908,-1.9988138264,-1.221003245,-0.8160815933,1.6783132292,-1.3544998864,1.3905101017,0.9934699199,0.7930347246,1.1546251493,-0.8104883251,-1.5844126947,-0.3901038304,0.7405522948,0.8248572484,-0.4347928613,1.8982625481,-0.3467021854,-1.0577257421,1.3740834215,1.3533000171,-0.5202257928,0.9854029771,0.6880637028,1.1370436369,-1.1431984481,0.8551992692,1.0537524374,-2.2173682533,-1.7731490442,-1.3198768416,0.0653297973,-1.6319611204,1.0661785044
0.0456008977,1.6385482784,-0.7607540732,-0.6497168721,0.3171334946,-0.2873198379,1.5583986942,-0.7421087692,-1.0037109154,0.5557337764,0.7318862445,0.5367020936,0.2551359795,0.8556552913,-1.6445019035,-0.2261587219,-0.7364653025,-0.9070393994,1.0700907315,-0.5626489094,1.1499052001,0.8795915788,-1.5665591231,0.03160893,1.0691981184,0.5804877061,-1.0826090949,-0.6568053254,-0.5561778702,1.1711547211,-0.313508679,0.7768062577,0.7077594984,-0.4976589887,0.0868311691,0.2058308683,1.202076327,0.4157494915,0.6377476498,0.2020183196,1.8310695735
1.3377504832,-0.8937040525,-0.063843442,-0.1610665529,-0.4715690984,0.9623184585,-1.2880547062,-0.9801476092,0.3689759341,0.70468915,0.3041980674,1.5559870378,0.5994206606,3.1219446321,2.5978991041,-1.7393553377,-0.2046920983,0.3047405943,0.8120341813,0.5568055029,-0.2547258116,-1.3688367028,0.0299880889,-0.6179239203,1.2301998642,0.8861013868,0.5526484245,-0.8480166638,-0.1125506015,-0.8569974732,-1.3883783422,-0.6267123853,-1.0445336089,-0.5898063306,-0.7413235212,0.4298280212,-0.1253825606,1.7959353784,0.1062260275,0.0081262753,1.7849355262
0.8771773783,0.1788010503,-0.5917157197,-1.2966210808,0.07685449,-1.6937518098,-1.0615751503,-1.5251387844,-0.3901139698,0.0504059765,0.8793247794,0.513626443,-0.9725221196,-1.0412378818,0.1171062693,0.6994099865,-0.7051997588,-0.0270666482,0.6512566082,-0.6432453029,0.8050045706,-1.2749752117,-1.4209928296,-0.0052461586,-0.3153126274,-0.1765434218,-0.5740596845,0.5720731876,0.5730584282,0.7694770554,0.4443022444,-0.9606537829,-0.6206213168,-0.6730775244,0.2852035674,0.38668741,0.9875793403,-1.7905198656,1.1336549275,1.2298280166,0.864859265
0.090619578,-1.5234726753,-0.9699514983,0.3699265768,0.3854740742,1.6072736169,-1.5840544791,0.3783130894,0.2701016618,-0.3206768705,0.6188123451,-1.2253924796,0.0161712295,-0.3177477158,-0.0593438725,-0.1486831835,3.3208679377,-1.0918971672,-1.5659463536,-0.3967131441,-0.3791095933,0.4633551532,0.830365825,-0.8933546071,0.2706062803,-0.4916590618,-0.4441983918,0.5740778338,0.3739672714,1.2460609654,1.373255087,-2.1699530757,-1.9229515344,-0.6058314153,1.1023275465,-0.1429668502,-0.2835865657,1.0436429135,-0.1244432507,2.6678774808,0.8856369173
-1.9150143676,-0.7249383243,-0.7756090723,1.0099645989,-0.5593264509,-1.4154548811,-0.4382794321,-0.7954882417,-0.4385346145,1.1549359696,0.3779909187,-1.548876338,-0.1678963785,1.5171518787,-0.2720194942,-1.3086260003,-1.0159144212,0.2971506421,0.8415977492,-0.5376984888,2.7357927929,0.184989031,0.7483201871,0.0746431231,0.394910918,0.8506399855,1.8562758877,1.357157578,0.8817027801,0.3965159575,-0.6891619957,-0.8791232875,-0.1140881054,-0.4348477002,-1.276870616,-0.5452167558,-1.8973988835,-1.4168924689,-0.0276792913,-0.5910718716,1.2351440661
